789,5403654.616
790,5133666
791,4678031.102
792,4538140.905
793,3760496.663
794,4461967.74
795,4138068.39
796,4433502.931
797,4690193.479
798,5049742.219
799,5683581.587
800,5019165.511
801,4331697.262
802,6714712.496
803,4443589.855
804,5152278.497
805,4217731.46
806,4277423.546
807,5468144.701
808,4482237.175
809,5414339.566
810,4035239.433
811,5197222.212
812,4281309.423
813,4675780.389
814,4324640.542
815,3620904.159
816,5335646.636
817,4277393.272
818,4895346.08
819,4032304.951
820,3801556.384
821,5246152.185
822,4369703.351
823,4391309.385
824,4979847.39
825,4629176.572
826,4872339.82
827,6654437.352
828,4100893.18
829,5362347.784
830,4419998.494
831,4850174.348
832,6319114.898
833,6050092.258
834,5052739.526
835,5394450.234
836,4068132.387
837,3838260.298
838,5054728.673
839,4551806.938
840,3917903.412
841,4409759.965
842,4194358.041
843,5112195.877
844,4273914.989
845,4772418.209
846,4527571.703
847,5966826.853
848,4773006.523
849,3779947.653
850,4293331.89
851,4581219.251
852,4868714.293
853,6089430.318
854,5208184.82
855,4900899.492
856,4111639.069
857,5141097.924
858,4454592.452
859,4221442.214
860,5006880.475
861,4861008.228
862,5390994.824
863,4765087.015
864,4504124.344
865,6865421.975
866,5919530.818
867,4139103.947
868,4487084.473
869,4568773.318
870,4539842.087
871,4323445.488
872,4954867.162
873,4535166.776
874,5017963.188
875,4332968.872
876,5284642.203
877,5286663.943
878,5392467.177
879,4383397.033
880,5257013.005
881,3951346.774
882,4005770.998
883,5396181.063
884,5228020.408
885,4535755.857
886,6716465.328
887,4127828.159
888,5331878.819
889,5239966.049
890,4586883.51
891,5210266.154
892,4814320.342
893,5195911.66
894,4640719.491
895,5639464.007
896,4617589.776
897,3921607.261
898,4392787.334
899,4404126.414
900,7518734.764
901,3834447.55
902,6896235.906
903,3631438.388
904,4350453.145
905,4738351.333
906,4281297.51
907,4031593.848
908,4598152.221
909,5088565.571
910,4817278.808
911,4787112.651
912,5469629.111
913,5241768.104
914,4857941.737
915,5092533.776
916,5088313.799
917,3598458.336
918,5584045.112
919,4800157.267
920,4517582.86
921,4924116.542
922,4264142.704
923,5001075.842
924,4840159.42
925,5743812.456
926,5057253.784
927,5100154.296
928,4988848.953
929,6561247.106
930,4509497.088
931,4020876.844
932,4980134.186
933,5208516.46
934,6239672.19
935,4466988.757
936,3779717.948
937,4175676.442
938,5251249.264
939,4502881.919
940,5585755.572
941,5687515.112
942,3975950.609
943,4236278.173
944,5400275.514
945,5610471.566
946,4016328.336
947,5439949.653
948,4307816.977
949,5042877.251
950,4523522.092
951,6070937.467
952,4489794.899
953,4057772.598
954,4550850.73
955,5385470.568
956,4633666.604
957,4343000.112
958,7176862.805
959,5097026.368
960,4265897.055
961,4746641.01
962,4892026.832
963,6187051.152
964,4604773.362
965,6702068.666
966,4575207.147
967,4699382.884
968,4672057.869
969,5322514.12
970,5527991.01
971,4068700.453
972,4450236.452
973,4582975.975
974,3943410.247
975,4328234.115
976,4340868.728
977,4485589.145
978,4652290.838
979,4677978.763
980,6238090.999
981,5744453.686
982,3684370.577
983,4401916.893
984,5604895.74
985,5965460.232
986,4774292.37
987,4384056.445
988,4375333.854
989,4564110.284
990,4364874.691
991,7729796.971
992,3584637.635
993,5199996.743
994,5996338.5
995,4580100.228
996,3944118.236
997,5018033.565
998,5126306.949
999,4899783.535
1000,5246645.047
1001,5421728.013
1002,5165864.077
1003,4516216.695
1004,4922512.641
1005,4759401.442
1006,5043937.101
1007,6085467.878
1008,4830468.319
1009,3904337.517
1010,4520199.581
1011,4156610.691
1012,6155294.953
1013,4245351.148
1014,3938133.732
1015,5115465.58
1016,4759419.922
1017,5757597.712
1018,5388261.271
1019,4007057.9
1020,5017720.186
1021,5529220.488
1022,4715536.768
1023,5820810.249
1024,5068272.609
1025,5355857.252
1026,4419138.975
1027,3967832.746
1028,4890566.358
1029,4913232.853
1030,3774807.799
1031,4954328.233
1032,4354343.797
1033,3598371.338
1034,5071843.241
1035,4855601.153
1036,4041051.282
1037,4185671.003
1038,5155772.227
1039,4469860.298
1040,4577429.993
1041,4418963.252
1042,5122987.672
1043,3835265.498
1044,4285484.506
1045,4961961.301
1046,5466332.072
1047,4293016.003
1048,4861056.734
1049,4299593.811
1050,4640855.863
1051,4526743.361
1052,4945641.49
1053,4475567.613
1054,4104881.452
1055,5257003.745
1056,4007819.8
1057,6485069.317
1058,5407465.423
1059,4725223.892
1060,6248763.988
1061,5123421.863
1062,3881744.925
1063,4981759.608
1064,5402510.577
1065,4466227.352
1066,5785277.404
1067,5430815.812
1068,5061979.667
1069,5633449.376
1070,4470727.246
1071,4387848.85
1072,4521343.726
1073,5146462.816
1074,4981283.737
1075,5475151.178
1076,4992318.848
1077,4203141.56
1078,4255933.822
1079,3670524.629
1080,5052988.963
1081,4412430.405
1082,4238282.578
1083,4192682.659
1084,5098427.308
1085,4105005.624
1086,4130811.172
1087,5958182.343
1088,5123496.643
1089,4523124.647
1090,3659003.048
1091,5146723.041
1092,5754296.29
1093,4236345.751
1094,5258363.848
1095,5333023.791
1096,4998761.442
1097,4143552.071
1098,4392394.534
1099,6431592.324
1100,4773131.647
1101,5516709.895
1102,5513135.632
1103,4887175.906
1104,4509663.11
1105,4628518.817
1106,4270805.768
1107,4837743.286
1108,5510783.864
1109,5330822.249
1110,5129869.087
1111,5883370.331
1112,5249207.77
1113,3766983.009
1114,4620432.751
1115,4888244.785
1116,5319874.346
1117,6278453.089
1118,5379749.823
1119,5108818.161
1120,4985742.806
1121,4159295.179
1122,5116788.991
1123,5284548.424
1124,5392746.293
1125,4902783.468
1126,5583971.864
1127,4557574.619
1128,5034741.202
1129,5071756.961
1130,4241303.31
1131,3943151.664
1132,5665355.031
1133,3953686.821
1134,5044998.821
1135,5352028.342
1136,3595942.865
1137,5434200.403
1138,4331873.934
1139,4781789.601
1140,5421680.815
1141,4955218.389
1142,4970838.632
1143,4806378.581
1144,4267472.079
1145,4928610.421
1146,4122493.299
1147,4160297.884
1148,5154910.082
1149,5376037.075
1150,6163342.941
1151,6008984.556
1152,3778043.713
1153,5513243.064
1154,4895759.567
1155,4621945.449
1156,4127018.828
1157,4030563.729
1158,4462693.59
1159,4780027.565
1160,4981621.748
1161,4093102.39
1162,4313551.964
1163,4610886.906
1164,4681015.389
1165,4024138.048
1166,4548586.847
1167,4874287.976
1168,5260956.176
1169,4720020.517
1170,5129382.084
1171,4838642.165
1172,4283981.164
1173,3872039.003
1174,4740238.635
1175,4283555.345
1176,3773268.042
1177,4611447.331
1178,5612430.936
1179,4657286.539
1180,4577635.052
1181,4986157.856
1182,4166367.152
1183,6448002.779
1184,4827179.67
1185,5011252.583
1186,4560396.309
1187,4557434.818
1188,4086758.816
1189,5099445.723
1190,5147821.665
1191,4701537.183
1192,5880817.091
1193,5512431.561
1194,4391698.076
1195,6133639.994
1196,4914671.943
1197,4169981.579
1198,4959699.94
1199,3833387.261
1200,4961741.512
1201,7721355.391
1202,5241456.577
1203,4859021.628
1204,4391061.957
1205,4701862.777
1206,5109509.82
1207,5312330.075
1208,4353476.511
1209,5385544.691
1210,4020051.971
1211,4888238.477
1212,8272171.654
1213,3969429.926
1214,5231065.847
1215,4289643.387
1216,5003346.214
1217,4524038.716
1218,5124439.853
1219,5430623.266
1220,5701467.163
1221,4403895.86
1222,5185284.882
1223,4670005.284
1224,6317925.069
1225,4844303.542
1226,4454356.184
1227,5735254.299
1228,7006326.359
1229,4375348.596
1230,4818902.019
1231,4504592.643
1232,4724525.418
1233,4293417.496
1234,5964490.548
1235,4686196.086
1236,4318711.344
1237,4781095.429
1238,4077801.105
1239,4089023.562
1240,5038028.749
1241,4443478.294
1242,4240304.075
1243,6864650.844
1244,4327798.152
1245,4181725.901
1246,5182961.324
1247,4431509.075
1248,5074404.228
1249,4229618.679
1250,4988897.884
1251,5137054.241
1252,4414199.98
1253,4404973.544
1254,5223981.723
1255,4652883.485
1256,4029902.337
1257,3969155.896
1258,5091623.8
1259,5349543.103
1260,4284563.982
1261,4580344.526
1262,5208987.834
1263,4441547.166
1264,3909073.149
1265,4957928.003
1266,4881209.384
1267,4417394.724
1268,5782856.679
1269,5097691.616
1270,5325614.163
1271,4277566.199
1272,5637714.416
1273,5090516.806
1274,4455466.079
1275,4788405.2
1276,5351912.554
1277,4710102.717
1278,4827241.415
1279,4547234.064
1280,4283555.345
1281,5977475.984
1282,3951735.137
1283,4472786.595
1284,3433607.067
1285,4887537.691
1286,4704623.225
1287,4492734.948
1288,4410375.666
1289,5590648.238
1290,4539148.746
1291,4895984.239
1292,4679327.456
1293,6758610.345
1294,5305676.223
1295,4737967.033
1296,4708053.569
1297,5431683.395
1298,4582554.735
1299,4797250.526
1300,3887880.654
1301,4492404.251
1302,4272096.56
1303,4275714.694
1304,4914534.486
1305,5506628.435
1306,5182302.248
1307,4611464.113
1308,4967452.404
1309,5268937.526
1310,4639912.137
1311,4286282.935
1312,4343828.326
1313,4152593.807
1314,4905701.973
1315,6879158.444
1316,4919693.307
1317,5027759.847
1318,5131366.002
1319,4658288.172
1320,5275294.408
1321,5634281.006
1322,4746938.037
1323,5119602.215
1324,3744111.221
1325,6101928.429
1326,4444570.984
1327,5278140.92
1328,5756193.817
1329,4816599.514
1330,4137230.882
1331,4827943.854
1332,4379274.903
1333,5102931.644
1334,4898919.768
1335,3529865.607
1336,5085074.5
1337,3881255.309
1338,4979723.97
1339,5237510.737
1340,3568347.427
1341,4462441.06
1342,5100438.086
1343,4780329.67
1344,4183025.483
1345,7907912.842
1346,3752337.772
1347,4713429.1
1348,4739711.096
1349,4142690.98
1350,4345652.955
1351,4120332.667
1352,5700963.365
1353,4511914.232
1354,4854878.653
1355,4750215.451
1356,5725800.789
1357,4633549.975
1358,5713321.332
1359,4769805.678
1360,3741846.21
1361,3913109.406
1362,6113073.86
1363,4288884.491
1364,4748714.877
1365,4432511.152
1366,4480408.042
1367,4612062.306
1368,5192529.079
1369,5565116.955
1370,5174096.985
1371,3897403.189
1372,5573860.035
1373,7194207.061
1374,4719897.827
1375,4198563.84
1376,4160911.523
1377,5391559.761
1378,3947048.7
1379,6898540.702
1380,5786027.539
1381,5551246.992
1382,6935012.051
1383,4633953.303
1384,5699240.648
1385,4507150.316
1386,4807615.612
1387,4229190.713
1388,4977982.892
1389,5330079.529
1390,5208886.094
1391,5066231.258
1392,4785291.49
1393,4747103.746
1394,5406837.99
1395,5215005.182
1396,5119978.528
1397,4293895.141
1398,5921693.516
1399,5368785.691
1400,3970083.381
1401,5012545.721
1402,6655123.039
1403,5382335.261
1404,4782540.259
1405,5306693.751
1406,4300463.908
1407,5144162.358
1408,5135779.923
1409,5178469.427
1410,7102962.516
1411,4786253.425
1412,4701371.144
1413,5107766.999
1414,4976823.63
1415,3920744.336
1416,5686954.824
1417,7053346.965
1418,4135032.087
1419,3951030.334
1420,5359741.583
1421,5543794.531
1422,4644265.196
1423,4620519.945
1424,4735374.98
1425,5287756.059
1426,5092998.387
1427,5714372.577
1428,4301438.109
1429,3864039.939
1430,4467494.525
1431,6214486.082
1432,3925372.658
1433,4330793.23
1434,3853065.254
1435,3757380.375
1436,5900234.397
1437,4759523.005
1438,5035393.992
1439,4317644.787
1440,5656638.013
1441,4687230.646
1442,4840836.989
1443,4705141.669
1444,4214753.821
1445,4801475.807
1446,4607680.712
1447,5621361.898
1448,4039041.354
1449,4370048.934
1450,5649909.864
1451,5906210.383
1452,5164988.067
1453,5232444.095
1454,4440493.786
1455,6262602.811
1456,4858633.484
1457,5006780.05
1458,4862054.598
1459,5376064.513
1460,5081641.792
1461,5108006.923
1462,4792802.47
1463,4357372.503
1464,5125041.989
1465,5110664.447
1466,5797600.172
1467,3847764.575
1468,5597883.196
1469,3906672.099
1470,5046196.56
1471,4576801.536
1472,5061114.978
1473,5801357.148
1474,4024210.31
1475,5395363.351
1476,4710729.872
1477,5340283.567
1478,4798515.273
1479,5108198.32
1480,4814681.344
1481,4737068.367
1482,4482770.775
1483,4405763.551
1484,5297726.394
1485,6369781.48
1486,4470505.83
1487,5378892.4
1488,5327447.041
1489,4006571.232
1490,4551127.009
1491,4278388.264
1492,4452468.005
1493,4755981.46
1494,4911067.078
1495,5364150.542
1496,5704105.992
1497,7462825.652
1498,5638897.578
1499,3811443.309
1500,5746427.681
1501,4750321.801
1502,5252931.369
1503,5336392.061
1504,4910087.714
1505,4951516.971
1506,5898829.529
1507,4211618.907
1508,4275915.855
1509,3858457.601
1510,6345904.381
1511,4441341.032
1512,5040290.688
1513,6265504.724
1514,5386357.91
1515,5858986.475
1516,5783780.069
1517,5894516.064
1518,5992772.792
1519,5334505.412
1520,5922416.079
1521,5645964.037
1522,5111302.356
1523,4801645.459
1524,5475117.391
1525,4695118.355
1526,4720446.784
1527,5378698.81
1528,4414892.008
1529,4419497.266
1530,5266101.401
1531,4893460.958
1532,4578410.435
1533,4885672.985
1534,4988682.099
1535,5339658.038
1536,7379039.344
1537,4460764.763
1538,4194544.761
1539,4306062.44
1540,4891588.182
1541,5180190.048
1542,4405072.377
1543,5637035.697
1544,5191381.772
1545,6604052.351
1546,4558031.795
1547,3912809.104
1548,3570249.36
1549,5977549.094
1550,4835670.024
1551,4525399.153
1552,6624140.851
1553,4448224.743
1554,4609405.87
1555,5101325.394
1556,5274561.62
1557,5494640.632
1558,5014185.935
1559,4594552.883
1560,4293895.141
1561,4374728.13
1562,5291170.504
1563,3813589.474
1564,4928204.992
1565,4511783.601
1566,5941530.4
1567,4472831.985
1568,4421395.356
1569,3398063.225
1570,4505776.855
1571,4318648.661
1572,5483069.3
1573,4765093.06
1574,4857972.988
1575,4618745.542
1576,5437337.785
1577,4130417.479
1578,4296765.322
1579,4284104.802
1580,6231847.521
1581,4250102.7
1582,4702811.435
1583,4633311.314
1584,4769252.387
1585,4292372.147
1586,4814280.782
1587,5201235.525
1588,4933138.313
1589,4352179.417
1590,4748484.194
1591,5388867.065
1592,4737298.725
1593,4998390.426
1594,5059352.607
1595,6311736.406
1596,5384785.604
1597,4667781.536
1598,4500847.8
1599,5465744.516
1600,4808039.382
1601,5043406.934
1602,3996902.429
1603,4441164.233
1604,4975466.039
1605,5102342.658
1606,4296684.734
1607,4656503.432
1608,5169247.146
1609,5225573.481
1610,4199974.092
1611,4898915.04
1612,4484416.393
1613,3879132.993
1614,5477193.283
1615,5056014.675
1616,3755333.477
1617,5182345.798
1618,5407215.878
1619,4609620.41
1620,5257498.168
1621,4810418.806
1622,5623308.556
1623,5281206.226
1624,5676587.352
1625,5892489.792
1626,4773181.431
1627,5530278.603
1628,4541076.362
1629,6107877.693
1630,5281084.691
1631,4293664.41
1632,4660790.667
1633,5946967.318
1634,5348520.489
1635,4896500.886
1636,5976567.031
1637,5433873.796
1638,4460252.137
1639,3306480.321
1640,4477201.393
1641,4536194.367
1642,5062641.6
1643,5754700.644
1644,5292000.796
1645,3836774.219
1646,4671324.312
1647,4141197.815
1648,5289797.131
1649,3971872.466
1650,3856214.827
1651,4413604.184
1652,4344251.924
1653,4172653.67
1654,5169260.603
1655,5193488.568
1656,3984394.289
1657,5163208.786
1658,4385781.349
1659,4560400.57
1660,5060984.303
1661,4802619.262
1662,4519014.578
1663,4355389.803
1664,4221024.622
1665,3783736.597
1666,4107825.266
1667,4369421.56
1668,4851757.378
1669,4683413.309
1670,4955795.652
1671,4544398.403
1672,4876263.793
1673,4401457.023
1674,5159780.322
1675,5307103.938
1676,5719254.269
1677,4879235.637
1678,4841096.558
1679,4834456.425
1680,4735377.939
1681,4781393.166
1682,4358454.761
1683,3833125.494
1684,5919415.633
1685,4415992.659
1686,5703146.652
1687,5461122.594
1688,4794755.939
1689,4629972.433
1690,3960117.08
1691,6069669.553
1692,5082323.919
1693,4997694.615
1694,4634769.872
1695,5536902.12
1696,5346076.215
1697,4927940.011
1698,4501103.498
1699,4450423.923
1700,4396641.734
1701,4464721.537
1702,4588384.696
1703,4411262.62
1704,3740544.994
1705,4287427.097
1706,4305725.093
1707,4657293.471
1708,3976952.319
1709,5100886.946
1710,5475256.631
1711,4167644.443
1712,7531777.033
1713,4846326.273
1714,4295472.251
1715,5200814.443
1716,3924798.506
1717,5025370.076
1718,4080074.402
1719,4940264.226
1720,4867665.259
1721,4978358.808
1722,6403480.005
1723,5519736.258
1724,5313110.8
1725,4553344.154
1726,4535872.28
1727,4936654.994
1728,6134629.566
1729,5600092.054
1730,4763261.41
1731,5600094.201
1732,4394443.479
1733,4463581.676
1734,5726352.966
1735,5761433.739
1736,5302276.324
1737,5195861.331
1738,5190278.239
1739,4304149.458
1740,4323265.145
1741,4392169.844
1742,5817214.983
1743,4114025.837
1744,6474653.44
1745,4877822.641
1746,4667072.279
1747,4215636.569
1748,5554552.004
1749,4004194.265
1750,4410680.669
1751,5338858.747
1752,4103793.265
1753,3572889.869
1754,4638667.404
