Id,Prediction
452,3549938.592
453,6621344.349
454,-2428016.337
455,1705670.845
456,3451608.83
457,2273150.848
458,-1290805.767
459,1617333.648
460,5912416.925
461,3898677.692
462,5727031.897
463,97441.867
464,1252438.464
465,7853259.696
466,4715247.09
467,-4424863.881
468,-7573044.284
469,-2254368.554
470,7361445.528
471,9110209.169
472,3947006.931
473,4567412.815
474,5097374.983
475,4930048.322
476,6603059.9
477,3788550.274
478,-431750.351
479,5089123.518
480,8023368.081
481,4499069.612
482,2532516.589
483,4601719.152
484,4017261.781
485,5155847.369
486,3040664.247
487,4667230.405
488,5111894.411
489,2845239.764
490,5427405.112
491,1921013.074
492,5206276.869
493,5453607.152
494,5222871.282
495,7101449.563
496,5185451.186
497,4733475.596
498,3608482.52
499,5533102.931
500,3832305.695
501,3852356.708
502,2659020.238
503,5461069.054
504,5659692.249
505,4117127.599
506,2944913.501
507,4213580.107
508,3956025.937
509,6029832.042
510,-2978397.11
511,1541950.348
512,3705142.55
513,8387727.416
514,3600004.233
515,-496780.983
516,-5098625.99
517,4532804.176
518,4108972.954
519,4011416.664
520,5051028.792
521,5494044.552
522,3113919.814
523,2697472.133
524,1889230.338
525,-1289796.322
526,832478.669
527,6200154.057
528,8031297.023
529,2912892.491
530,6144729.04
531,6708076.709
532,5831395.071
533,6011866.838
534,5534821.397
535,7361445.528
536,-1113882.985
537,8233550.677
538,5291322.542
539,9948974.488
540,354620.712
541,-1968123.824
542,1493177.308
543,4129928.182
544,598706.498
545,4939799.822
546,7037630.461
547,5450936.606
548,4969470.532
549,5529985.077
550,5281057.092
551,1287213.477
552,7730871.702
553,10257404.35
554,1314921.707
555,5021410.603
556,4170485.038
557,6779323.727
558,5645183.29
559,807343.129
560,4875001.459
561,7193051.16
562,9580705.592
563,1070756.827
564,6290622.485
565,4797143.555
566,3727485.855
567,5437915.802
568,6760866.295
569,-1438426.793
570,4740264.374
571,6611687.759
572,3558253.558
573,6292535.672
574,6558363.746
575,4986246.676
576,4012617.391
577,6091255.664
578,4822580.015
579,6692541.522
580,4523288.126
581,5873528.078
582,3154528.238
583,5584693.07
584,7912129.652
585,6643274.844
586,2798891.552
587,3625633.993
588,842903.912
589,5552099.727
590,3093216.347
591,3913617.2
592,4224205.688
593,5599780.997
594,5746591.622
595,2916915.09
596,2471653.839
597,6590276.653
598,-769609.09
599,6175024.132
600,5712157.472
601,3143740.699
602,-1354058.026
603,3728827.751
604,5129104.634
605,3685267.36
606,2818190.047
607,4442541.962
608,6064191.506
609,4339912.108
610,6905807.907
611,-677579.637
612,1544594.874
613,8111833.843
614,4603848.814
615,1983595.696
616,7293821.199
617,6322525.403
618,7619124.74
619,3589965.13
620,3853698.604
621,4269702.828
622,-544313.788
623,8008569.224
624,6496476.648
625,16095923.32
626,4683216.548
627,4793815.769
628,2400798.005
629,5711083.668
630,5506249.162
631,-3964295.763
632,6991553.039
633,9057807.714
634,3912768.067
635,1383582.832
636,5894114.497
637,3293211.317
638,3326433.662
639,11715248.93
640,3541823.375
641,4243164.109
642,5855849.226
643,13088212.25
644,5965918.104
645,718743.127
646,5911822.06
647,3387865.905
648,11823686.33
649,-5476480.455
650,-807843.158
651,5878486.268
652,6273849.292
653,2073196.832
654,4603099.271
655,3901142.765
656,4732143.501
657,2971550.289
658,10051144.83
659,3031217.567
660,8548558.441
661,8199586.157
662,7039755.795
663,2127621.813
664,5846362.707
665,4494086.61
666,1161200.325
667,3666684.37
668,3939031.665
669,5106493.758
670,6364285.342
671,6627745.544
672,5622868.071
673,2316584.8
674,2661295.355
675,3229340.055
676,6156203.562
677,5228316.638
678,4045101.692
679,8346001.099
680,5440645.945
681,6761601.109
682,3612697.068
683,6378832.43
684,1677211.542
685,7958258.71
686,3831785.182
687,2018214.09
688,8302928.172
689,2055235.904
690,2362077.943
691,473640.157
692,5204356.252
693,2841387.735
694,6158352
695,584345.356
696,6635521.722
697,3425972.704
698,5652576.129
699,4055962.335
700,6742299.044
701,3262995.052
702,5597387.316
703,6984294.764
704,6189396.21
705,4378403.425
706,6538698.205
707,6277115.947
708,3548345.539
709,6011313.221
710,941761.46
711,6711382.553
712,2296891.008
713,6333953.776
714,6214797.049
715,-105232.357
716,3888242.981
717,3321510.157
718,470126.753
719,81999.923
720,5063246.359
721,4437937.504
722,2613959.933
723,4447378.282
724,4848258.724
725,5770054.142
726,5529985.077
727,4595343.552
728,4106446.523
729,4646109.001
730,3999429.397
731,1716522.373
732,8068310.93
733,5959451.117
734,268017.31
735,4326851.008
736,4647953.105
737,2418007.358
738,5030802.893
739,7219253.104
740,1952592.319
741,664885.267
742,2308327.792
743,3647391.42
744,6133068.045
745,644909.699
746,955069.233
747,6477821.43
748,5230949.784
749,2779816.601
750,4270337.786
751,2833975.728
752,4243634.212
753,6545267.937
754,4290519.571
755,1038288.557
756,5307799.826
757,6979208.072
758,5935701.839
759,6330932.732
760,5980737.192
761,5817219.026
762,7274571.491
763,-8001625.347
764,7449227.337
765,10920792.34
766,5385715.618
767,4475309.019
768,2297972.825
769,5912385.077
770,-3404934.358
771,2552234.603
772,11468289.09
773,1257050.318
774,1070640.344
775,5342022.161
776,-569776.489
777,3287287.822
778,-5968516.546
779,5527658.216
780,3983686.348
781,5295795.094
782,3791720.438
783,4339912.108
784,6918325.639
785,10841728.28
786,5100663.395
787,1827746.941
788,2359931.358
789,6967553.279
790,5440645.945
791,7417442.763
792,3916381.863
793,6075205.755
794,-346506.908
795,8372676.344
796,4571498.547
797,4723387.872
798,1593306.02
799,5172591.378
800,4207383.341
801,7404448.527
802,1424000.339
803,5529985.077
804,2488883.109
805,3972764.732
806,4136893.242
807,4090827.931
808,4654472.146
809,2766255.489
810,3180131.325
811,4995374.862
812,2811920.131
813,2915401.12
814,-1440843.859
815,5777446.981
816,9548330.31
817,5467215.056
818,4189626.79
819,137749.52
820,9256352.696
821,4163358.905
822,-3771248.461
823,2952450.96
824,7949878.491
825,6529396.727
826,5591780.396
827,2487541.213
828,3132380.366
829,3617747.782
830,5005763.47
831,9006912.467
832,7356160.654
833,2938175.331
834,4038227.367
835,4991927.52
836,3108373.732
837,8047292.647
838,4878954.125
839,4071620.641
840,7987580.036
841,401956.693
842,2853129.347
843,1985698.16
844,2666391.761
845,6735635.221
846,8121530.868
847,-5195748.309
848,4132275.516
849,6968628.593
850,7137929.621
851,5711864.224
852,6256203.187
853,2144227.707
854,6146977.129
855,5480341.992
856,13089894.25
857,3602959.731
858,-4712854.009
859,6527808.882
860,4594874.507
861,4120338.531
862,8015342.486
863,4040265.373
864,4971803.557
865,7741592.194
866,5880626.907
867,4601581.745
868,5281057.092
869,-3208421.799
870,5364337.38
871,4854233.048
872,5783679.448
873,2280948.41
874,9193697.846
875,4726828.045
876,4051021.721
877,4276176.563
878,7218699.667
879,4661214.351
880,1684796.037
881,3733664.071
882,8612276.451
883,5124268.314
884,6552815.969
885,8256449.208
886,2215582.214
887,9981844.242
888,5257415.66
889,1312983.743
890,6271082.119
891,5474105.412
892,5233395.635
893,-1812352.068
894,4375804.496
895,4056936.233
896,2003297.93
897,4271365.515
898,1156524.954
899,7680792.701
900,1989161.657
901,5279671.18
902,1172856.424
903,4741866.355
904,8855974.333
905,-1191443.168
906,4169088.891
907,6033555.987
908,5085587.792
909,4201076.75
910,5357157.644
911,5005662.742
912,5459822.217
913,9713161.307
914,6761136.117
915,2367247.745
916,3663875.495
917,11546953.22
918,5927726.573
919,-332405.692
920,6302359.947
921,2353271.012
922,11627340.63
923,6031281.038
924,1781567.765
925,5409776.921
926,5142327.538
927,5927726.573
928,4263862.646
929,5149648.259
930,4010796.7
931,3825995.228
932,5637001.89
933,8366306.472
934,4558553.895
935,3458416.552
936,4535424.956
937,2407235.104
938,3745623.394
939,5253975.487
940,7092136.142
941,545458.033
942,-999840.443
943,4300220.765
944,551444.591
945,4170485.038
946,4842534.464
947,2045116.784
948,5958408.595
949,3199123.79
950,3759343.276
951,4534083.06
952,2959279.151
953,11648125.37
954,-921038.482
955,6562975.261
956,5531160.22
957,-8054038.993
958,-5616514.089
959,6652228.651
960,5789034.681
961,5858679.347
962,6458480.737
963,1428083.243
964,8115937.289
965,7366979.636
966,-7276419.036
967,3749196.237
968,4469284.696
969,3947006.931
970,4049054.359
971,5951453.522
972,1887812.921
973,344828.719
974,5275428.282
975,6758287.252
976,5792843.881
977,6600312.848
978,684757.139
979,10428307.98
980,4370254.696
981,3703256.192
982,8275270.96
983,3602733.017
984,5787057.833
985,89943.845
986,-5378628.053
987,2892536.919
988,6898007.99
989,4838057.908
990,6445280.581
991,464897.575
992,4966979.193
993,6218932.759
994,1288030.544
995,3757964.185
996,3508146.486
997,3874866.361
998,-48620.405
999,6332530.962
1000,6216102.336
1001,6919016.685
1002,2375169.97
1003,4978362.536
1004,2040794.158
1005,9341921.39
1006,8087134.91
1007,-3544387.429
1008,4365715.365
1009,3862884.158
1010,2067658.601
1011,5520774.131
1012,88029.415
1013,1605685.893
1014,7076285.289
1015,4401216.048
1016,5584693.07
1017,-6227402.97
1018,219132.284
1019,7553244.859
1020,7029212.269
1021,6275583.855
1022,6192642.767
1023,5770528.992
1024,5172464.699
1025,2915401.12
1026,-961482.969
1027,9373056.333
1028,3749264.343
1029,4157655.461
1030,4667496.118
1031,3069204.335
1032,4332101.065
1033,3613633.714
1034,2118796.213
1035,4069592.257
1036,-2835220.49
1037,3510185.964
1038,3701217.97
1039,846128.097
1040,2915401.12
1041,6350583.034
1042,2831666.029
1043,5998677.226
1044,4326734.63
1045,8219565.804
1046,3444824.904
1047,6318914.532
1048,228952.24
1049,7650834.029
1050,2643397.065
1051,6680971.951
1052,1921013.074
1053,4571365.481
1054,7416000.719
1055,2330650.895
1056,7068006.684
1057,2469487.014
1058,5035812.836
1059,7193051.16
1060,5494535.232
1061,1463307.414
1062,3842897.691
1063,5229197.693
1064,5137966.709
1065,6408220.104
1066,7648264.422
1067,9203549.616
1068,6165900.032
1069,-3044371.341
1070,6360805.029
1071,3073203.531
1072,7374734.446
1073,-6666625.05
1074,-821267.396
1075,10334026.04
1076,747999.979
1077,1872802.653
1078,1989161.657
1079,1407807.803
1080,1551788.38
1081,6551217.998
1082,4128837.145
1083,5966223.617
1084,7582232.397
1085,2764892.699
1086,7929650.752
1087,4723387.872
1088,3907375.161
1089,5111080.593
1090,5228992.352
1091,5534821.397
1092,-2937849.829
1093,6535998.312
1094,5241065.985
1095,3757665.425
1096,6803176.21
1097,3487531.599
1098,4597629.079
1099,2392544.079
1100,8023368.081
1101,6382648.242
1102,2916915.09
1103,4324087.854
1104,5578621.527
1105,2207929.861
1106,2881637.158
1107,860006.423
1108,1270282.739
1109,17512528
1110,1710969.301
1111,5012660.168
1112,3015875.536
1113,5304186.03
1114,4753604.136
1115,3713762.338
1116,6229947.517
1117,6704054.109
1118,7962637.379
1119,5611774.674
1120,3706356.029
1121,3947006.931
1122,3053203.714
1123,962498.024
1124,12978648.93
1125,-1781080.079
1126,6459597.792
1127,5155847.369
1128,1559602.442
1129,5534196.027
1130,2946208.618
1131,-82824.391
1132,3727485.855
1133,5101953.096
1134,9282917.38
1135,-310426.357
1136,6908287.094
1137,6205344.774
1138,2633566.56
1139,4711274.58
1140,5534821.397
1141,7556586.36
1142,6204886.633
1143,407326.346
1144,5868504.303
1145,3191607.294
1146,4541734.105
1147,4851698.897
1148,-1575192.852
1149,4402050.049
1150,2465896.322
1151,3276595.312
1152,5200884.726
1153,3767970.407
1154,1263656.974
1155,5590934.689
1156,-1123540.788
1157,4841493.532
1158,5718179.285
1159,4656396.432
1160,-1839703.05
1161,3088592.295
1162,8763368.458
1163,5113131.993
1164,7826973.125
1165,2355223.271
1166,3680571.147
1167,4089944.597
1168,5855742.234
1169,5649627.335
1170,6404588.619
1171,5153291.086
1172,3727485.855
1173,5594749.686
1174,4290519.571
1175,5069608.562
1176,759249.719
1177,5876458.753
1178,319690.443
1179,13183236.85
1180,6387829.766
1181,2787714.581
1182,4605868.909
1183,5435820.113
1184,4750130.606
1185,4086147.803
1186,3768599.532
1187,2407314.848
1188,7396243.265
1189,4214170.419
1190,2333114.023
1191,4130042.778
1192,7004076.291
1193,4322507.429
1194,5951063.989
1195,4528513.739
1196,3971464.139
1197,8792515.216
1198,6424090.114
1199,3760700.946
1200,6257081.366
1201,10283206.49
1202,-12096980.15
1203,3756793.01
1204,1410786.832
1205,3630220.497
1206,1782708.191
1207,1390808.736
1208,5935701.839
1209,5840046.106
1210,4802117.384
1211,5145747.696
1212,4696236.333
1213,5962270.951
1214,6652959.912
1215,5784926.657
1216,6020531.356
1217,3350055.743
1218,6350583.034
1219,4714956.912
1220,5579125.489
1221,2726491.892
1222,292462.659
1223,4135276.582
1224,3009645.807
1225,3820325.402
1226,3937724.214
1227,7823428.841
1228,12397371.3
1229,1877625.548
1230,5185299.153
1231,5530798.797
1232,6310588.628
1233,12681378.78
1234,6991553.039
1235,5377962.686
1236,1126466.554
1237,1963524.089
1238,6831071.109
1239,6092151.746
1240,4169991.62
1241,4486062.891
1242,9505744.797
1243,4194463.11
1244,5206276.869
1245,5265540.567
1246,6193724.323
1247,5927726.573
1248,5533904.386
1249,3392469.909
1250,4405549.151
1251,3757702.12
1252,1393075.101
1253,2411166.552
1254,5193185.842
1255,9227893.801
1256,-2449419.871
1257,3286398.999
1258,5163193.821
1259,10099390.46
1260,4741268.797
1261,4778988.445
1262,1391508.27
1263,3119187.36
1264,4094648.157
1265,6311524.379
1266,4977082.243
1267,5103196.792
1268,5124268.314
1269,4029061.461
1270,3794984.54
1271,7495626.176
1272,5638149
1273,-1596103.296
1274,3576326.224
1275,5774890.462
1276,2986985.462
1277,545902.495
1278,2938293.329
1279,4290519.571
1280,6394255.598
1281,2985589.315
1282,4903202.865
1283,-7814993.349
1284,6768421.713
1285,4339533.724
1286,4169088.891
1287,-2547097.648
1288,7040441.87
1289,5529985.077
1290,5700130.212
1291,3826067.929
1292,9085945.982
1293,8043941.116
1294,7367691.304
1295,1925082.251
1296,3297187.992
1297,-11320.19
1298,3209049.405
1299,3478219
1300,6248432.316
1301,4014509.981
1302,3766714.358
1303,6056550.092
1304,7208016.801
1305,6825162.766
1306,4907759.391
1307,3798186.671
1308,4771827.745
1309,7857987.673
1310,396005.833
1311,7982407.544
1312,5375664.379
1313,4878780.502
1314,6871151.412
1315,5086341.029
1316,3716503.961
1317,1083469.908
1318,6798672.86
1319,6350583.034
1320,5097011.463
1321,-95085.624
1322,6092146.744
1323,1867730.977
1324,7041045.298
1325,-82776.08
1326,7394465.758
1327,4473818.834
1328,7769120.332
1329,8897625.126
1330,4789612.132
1331,3072481.344
1332,8768600.915
1333,4856535.217
1334,4934036.401
1335,6116518.288
1336,4571365.481
1337,449118.419
1338,4322507.429
1339,1580366.026
1340,4844306.696
1341,8943209.931
1342,5280718.221
1343,3446639.945
1344,5790451.619
1345,2368446.816
1346,4107977.965
1347,7667348.76
1348,3083628.877
1349,4415390.423
1350,1930356.905
1351,4571531.058
1352,3386977.965
1353,3728346.956
1354,5494044.552
1355,5529985.077
1356,3277400.523
1357,-2789041.022
1358,3637433.987
1359,4571365.481
1360,-1979349.729
1361,5448406.639
1362,846128.097
1363,2947081.133
1364,5048080.719
1365,-569280.242
1366,6471717.083
1367,5873873.989
1368,3802443.518
1369,4104273.635
1370,2564780.523
1371,3459203.972
1372,7473723.447
1373,-1989306.809
1374,2774163.578
1375,2197148.172
1376,4358036.313
1377,1309691.798
1378,10452720.28
1379,5933954.406
1380,6409033.824
1381,5158551.191
1382,4738283.337
1383,5649627.335
1384,3532351.506
1385,5079294.291
1386,1860675.195
1387,-600201.279
1388,887538.727
1389,5764871.19
1390,2996029.418
1391,1714666.037
1392,2358044.995
1393,7912947.124
1394,4044726.246
1395,-1629818.27
1396,4696236.333
1397,5571969.977
1398,4983295.344
1399,514792.264
1400,14709885.92
1401,2408213.074
1402,7420875.6
1403,3997078.087
1404,9649397.579
1405,4653181.555
1406,4676353.951
1407,5255984.706
1408,926216.034
1409,6304338.822
1410,5283095.391
1411,6462055.869
1412,5248148.48
1413,2985068.458
1414,404070.397
1415,13853597.97
1416,6514387.853
1417,-157621.423
1418,2400832.874
1419,2629304.206
1420,10237237.33
1421,2362041.648
1422,3457161.857
1423,5854757.072
1424,5296643.533
1425,3959874.713
1426,1271645.961
1427,6089554.921
1428,4096334.991
1429,5270566.701
1430,6063270.178
1431,642644.269
1432,5266835.831
1433,3387865.905
1434,3794984.54
1435,7299667.926
1436,4030914.357
1437,3139257.756
1438,4723387.872
1439,6357696.778
1440,6353132.121
1441,3958210.909
1442,5124268.314
1443,5552099.727
1444,5509207.369
1445,5009350.91
1446,3419130.375
1447,3822203.55
1448,4652540.721
1449,713623.673
1450,7113889.115
1451,-980703.903
1452,3845766.646
1453,-3211560.469
1454,5747565.301
1455,-776291.896
1456,9646771.004
1457,4698745.546
1458,1111888.134
1459,4154935.409
1460,-4502997.003
1461,7418241.535
1462,7830342.093
1463,-1714403.658
1464,4352723.694
1465,5904597.635
1466,3818917.996
1467,7569701.856
1468,4550901.182
1469,3855796.881
1470,2622545.219
1471,3598440.695
1472,7926895.867
1473,4478073.682
1474,6390126.443
1475,7448393.443
1476,4725734.346
1477,12209817.19
1478,4970278.152
1479,5685565.249
1480,5985026.407
1481,3274356.937
1482,4107265.053
1483,3065007.625
1484,5294865.935
1485,-268871.419
1486,3064914.882
1487,6072104.668
1488,5534461.319
1489,1462532.825
1490,3279783.632
1491,3028964.756
1492,5616071.492
1493,5094469.845
1494,5779411.248
1495,3590374.73
1496,5314831.25
1497,7014221.779
1498,754825.135
1499,5958830.778
1500,4223830.241
1501,7076948.063
1502,4799415.137
1503,5462266.409
1504,5079360.273
1505,-5861629.472
1506,5543094.743
1507,2511610.287
1508,1953221.132
1509,5245282.709
1510,5026953.916
1511,5342022.161
1512,8489017.095
1513,11431360.56
1514,4440246.617
1515,8597107.086
1516,3277322.376
1517,6729487.458
1518,5611406.552
1519,7412020.895
1520,2886043.065
1521,4398408.233
1522,4885066.707
1523,6399103.859
1524,5740594.207
1525,52099.251
1526,12642562.1
1527,98762.165
1528,4023247.896
1529,5200263.754
1530,9643499.755
1531,7479038.724
1532,4176767.274
1533,4574805.654
1534,3001135.077
1535,7606959.907
1536,3491798.32
1537,10684429.63
1538,1770047.921
1539,4588791.053
1540,4840945.593
1541,2328464.007
1542,6314303.013
1543,4822267.388
1544,5090962.154
1545,5472051.376
1546,1942025.597
1547,343500.253
1548,7068006.684
1549,4005720.995
1550,5167352.725
1551,6612418.249
1552,2302202.799
1553,4901653.817
1554,5935701.839
1555,5650904.585
1556,-782581.6
1557,-1595238.139
1558,8815485.827
1559,4696236.333
1560,5929351.549
1561,4851996.072
1562,-526997.248
1563,4615890.609
1564,3793582.667
1565,9618818.8
1566,5026953.916
1567,3893079.301
1568,1075867.486
1569,-6036781.754
1570,5307799.826
1571,4670886.751
1572,1815720.514
1573,10093221.9
1574,4760808.999
1575,4469284.696
1576,3925838.769
1577,9242219.482
1578,4157673.452
1579,7439287.402
1580,3732301.281
1581,3504150.757
1582,5018748.624
1583,-2091427.002
1584,3255862.448
1585,-892551.598
1586,4447378.282
1587,3408001.51
1588,6714095.602
1589,6417029.983
1590,5671926.024
1591,584054.806
1592,6214958.284
1593,5150837.426
1594,-787657.165
1595,6328244.668
1596,5026953.916
1597,3973013.387
1598,15912646.65
1599,5039591.879
1600,2344769.007
1601,4022558.336
1602,9798863.573
1603,5660803.19
1604,7722602.392
1605,3610021.684
1606,5269944.107
1607,2956633.994
1608,3004178.052
1609,-897084.808
1610,857373.373
1611,2763738.348
1612,1898945.282
1613,3884323.672
1614,5329933.699
1615,11014828.72
1616,6297523.627
1617,9213592.054
1618,351559.851
1619,4041649.824
1620,8207453.511
1621,3104654.072
1622,4698914.292
1623,-459609.595
1624,4544907.497
1625,3728346.956
1626,3583819.942
1627,4930048.322
1628,-1125040.421
1629,11210240.44
1630,4972245.923
1631,5783679.448
1632,5911247.787
1633,5346684.858
1634,9619458.005
1635,9376698.722
1636,7050602.005
1637,-1154693.162
1638,2888857.344
1639,-6752173.268
1640,3302921.59
1641,1278841.233
1642,5077473.207
1643,7495676.131
1644,302789.742
1645,5525962.477
1646,371167.362
1647,1489114.154
1648,-28380.962
1649,3598321.1
1650,-579228.362
1651,4991510.36
1652,3332189.464
1653,5513689.476
1654,2260285.605
1655,3333545.699
1656,6748431.371
1657,7982852.501
1658,3193854.684
1659,5323362.303
1660,-1267681.407
1661,4595343.552
1662,2010238.824
1663,3967390.666
1664,3326584.519
1665,2434742.949
1666,4977082.243
1667,3150341.573
1668,4548062.919
1669,5728463.98
1670,3126743.192
1671,3130435.634
1672,2296576.678
1673,5774890.462
1674,4031804.166
1675,2507322.639
1676,7093753.438
1677,4687447.347
1678,4062148.028
1679,4293959.744
1680,-6899074.279
1681,1916685.335
1682,2387990.328
1683,2632069.524
1684,6419446.004
1685,11226625.11
1686,3625384.177
1687,14255853.47
1688,3040035.243
1689,4938872.721
1690,2054437.214
1691,8970242.354
1692,4630379.444
1693,6743186.06
1694,-2575880.082
1695,5774890.462
1696,5286769.164
1697,5026953.916
1698,6399265.541
1699,4321159.07
1700,2310012.762
1701,6632132.655
1702,2235870.096
1703,3289737.787
1704,-4443792.969
1705,6336418.086
1706,4612015.988
1707,495113.84
1708,4990214.159
1709,3873633.565
1710,3879099.442
1711,7528770.31
1712,7136143.2
1713,-7558949.721
1714,6284487.194
